lam_N,mu,pole_index,re,im,G_exact_DC,G_exact_DC_imag,mark,D_star,N_star,A_star,S_star
0.5684171489277993,-3.0,2,-0.9999225058492615,0.0,0.006219672245128866,0.0,,48.754359988426046,0.002950062119472389,0.5177822060195106,1.6283051281684735
0.5684171489277993,-3.0,3,-192.67950536029727,0.0,0.006219672245128866,0.0,,48.754359988426046,0.002950062119472389,0.5177822060195106,1.6283051281684735
0.5806976028150193,6.0,0,-0.09999999999997039,0.0,-2.9444557109996178e-05,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,6.0,1,-0.1000032733308644,0.0,-2.9444557109996178e-05,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,6.0,2,-0.9999967112764029,0.0,-2.9444557109996178e-05,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,6.0,3,-192.38780168608523,0.0,-2.9444557109996178e-05,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,-3.0,0,-0.0919203950727132,0.0,0.007378825427047054,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,-3.0,1,-0.11035516498080011,0.0,0.007378825427047054,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,-3.0,2,-0.999908012857102,0.0,0.007378825427047054,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5806976028150193,-3.0,3,-192.38561809778176,0.0,0.007378825427047054,0.0,,48.67995942027089,0.003018400957612947,0.5289682900732477,1.5427754252790817
0.5932433716174571,6.0,0,-0.10000000000000214,0.0,-3.5040849965873275e-05,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,6.0,1,-0.10000389547304016,0.0,-3.5040849965873275e-05,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,6.0,2,-0.9999960861764501,0.0,-3.5040849965873275e-05,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,6.0,3,-192.05251760327798,0.0,-3.5040849965873275e-05,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,-3.0,0,-0.09113357947879075,0.0,0.008761599795868491,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,-3.0,1,-0.1112103523396969,0.0,0.008761599795868491,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
