time,mean_D,std_D,cv_D,relative_contrast_D,q_amp,moran_D
18.5,0.0693574732443327,4.4030568775613674e-05,0.0006348352486905437,0.0013466889278557952,2.0150789648999228e-07,-0.5000000000000001
19.0,0.06935747413230008,4.6385298871119006e-05,0.0006687858727761421,0.001418709077404921,2.2363727181247309e-07,-0.5
19.5,0.06935747624856321,4.8861420816672977e-05,0.0007044867180801605,0.0014944420068308112,2.481507679756778e-07,-0.5000000000000001
20.0,0.06935747796852702,5.146560285709713e-05,0.0007420339430515503,0.0015740916990070308,2.753071863203157e-07,-0.5
20.5,0.06935748054728458,5.420484209713779e-05,0.0007815284187000354,0.0016578721336582833,3.0539333461788897e-07,-0.5
21.0,0.0693574832228515,5.7086483828522496e-05,0.0008230760572020579,0.0017460079844391855,3.387270979696427e-07,-0.5
21.5,0.06935748207654019,6.0118249284068976e-05,0.000866788232273554,0.0018387355106800909,3.7566091980395625e-07,-0.5
22.0,0.06935748619449306,6.330816804692533e-05,0.0009127806026503879,0.0019363000616087987,4.165842142874028e-07,-0.5000000000000002
22.5,0.06935748758218414,6.666475635193465e-05,0.00096117605576386,0.0020389623208341935,4.6192970508688546e-07,-0.5
23.0,0.0693574938132243,7.019696405016213e-05,0.001012103526104886,0.0021469957997149428,5.121767737769719e-07,-0.49999999999999994
23.5,0.06935749573138586,7.391407566441936e-05,0.0010656970077276239,0.0022606847425632464,5.678550561398056e-07,-0.49999999999999994
24.0,0.0693575021697807,7.782595851627131e-05,0.0011220986350656142,0.0023803306620448945,6.295526734080571e-07,-0.49999999999999994
24.5,0.06935749966762633,8.194304810708533e-05,0.00118145908517134,0.0025062531924573282,6.979227849669498e-07,-0.5
25.0,0.06935750788971948,8.627602695046366e-05,0.0012439320496873264,0.0026387783630076695,7.736834721196565e-07,-0.5
25.5,0.06935751134359652,9.083641996843403e-05,0.0013096839579267944,0.0027782592235836203,8.576360348253969e-07,-0.5000000000000001
26.0,0.06935752094419827,9.563632293498013e-05,0.0013788890034279703,0.0029250652944822347,9.506674418872902e-07,-0.49999999999999983
26.5,0.06935752502499895,0.00010068815659906837,0.0014517264934522495,0.003079576943844561,1.0537549058955817e-06,-0.49999999999999983
27.0,0.06935753291816772,0.00010600531487980673,0.001528389353249896,0.003242203427929069,1.1679870075638174e-06,-0.49999999999999994
27.5,0.06935753821593077,0.00011160180458380785,0.0016090796682598227,0.0034133734346876625,1.2945686894035704e-06,-0.49999999999999994
28.0,0.0693575479838422,0.00011749214607858566,0.001694006629328319,0.0035935307249190616,1.4348292301041458e-06,-0.4999999999999999
28.5,0.06935755720005016,0.00012369183902243775,0.0017833938220411878,0.003783149595274657,1.5902467622473375e-06,-0.4999999999999999
29.0,0.06935756808544409,0.00013021720428212655,0.001877476501507482,0.003982729097203408,1.762459006856387e-06,-0.5
29.5,0.06935757939534683,0.00013708508228753047,0.0019764975000948126,0.004192784355945802,1.953271183940522e-06,-0.5
30.0,0.06935759217434463,0.00014431354810352678,0.002080717389103775,0.004413868126703842,2.164692426659415e-06,-0.5
30.5,0.06935760636497659,0.000151921399308453,0.002190407184887634,0.004646555321981545,2.3989418178036843e-06,-0.4999999999999999
31.0,0.06935762207451208,0.00015992845749042764,0.002305852661998904,0.004891452161149231,2.6584782494237158e-06,-0.4999999999999999
31.5,0.06935763948434254,0.00016835554360059482,0.0024273539995345577,0.005149195420233421,2.9460237195282068e-06,-0.5
32.0,0.06935765880628236,0.0001772245439323479,0.0025552267331765102,0.0054204544514946775,3.2645918289699493e-06,-0.4999999999999999
32.5,0.06935768011612686,0.0001865584954760626,0.002689802991733637,0.0057059338065321525,3.617520067169611e-06,-0.4999999999999999
33.0,0.06935770382668606,0.0001963815413073703,0.002831430835687651,0.006006371833126594,4.008500288641434e-06,-0.5
33.5,0.06935772996607069,0.0002067191465519164,0.002980477398165164,0.006322547338247275,4.441622760486693e-06,-0.5
34.0,0.06935775907443996,0.00021759795503321723,0.003137326781271505,0.006655275125505536,4.92140966624171e-06,-0.49999999999999994
34.5,0.0693577912596356,0.00022904607873635145,0.003302384268249473,0.007005414930488832,5.4528709275908055e-06,-0.5000000000000001
35.0,0.06935782689923403,0.00024109298893329394,0.003476074723095981,0.007373868025837157,6.041547740273401e-06,-0.5
35.5,0.06935786642042345,0.00025376964830780196,0.0036588445032253144,0.0077615812786134344,6.693571549391049e-06,-0.5
36.0,0.06935791009987742,0.0002671086253613965,0.003851163118622696,0.008169550669900622,7.415728683119846e-06,-0.5
36.5,0.06935795857692048,0.00028114404569993504,0.004053522500783182,0.00859881974398812,8.215522332177768e-06,-0.49999999999999994
37.0,0.06935801211113309,0.000295911859507095,0.004266440898463933,0.009050487872506422,9.101258970042869e-06,-0.5000000000000001
37.5,0.06935807159358494,0.0003114496558139831,0.004490460139073268,0.009525704444959584,1.0082116130302951e-05,-0.49999999999999983
38.0,0.06935813731115875,0.00032779708749564724,0.004726151828805087,0.010025682021195739,1.1168255554458832e-05,-0.5
38.5,0.06935821020825411,0.0003449956038138116,0.004974113414661827,0.010551687977694754,1.237090213095937e-05,-0.5
39.0,0.06935829088972022,0.00036308883606909933,0.005234973806468373,0.01110505643366322,1.370247537720499e-05,-0.5000000000000001
39.5,0.06935838016752521,0.00038212251894941636,0.005509392203601846,0.011687185762149686,1.5176701226554408e-05,-0.5000000000000001
40.0,0.06935847911827163,0.0004021446017749013,0.005798059687686567,0.012299541968662283,1.6808748070988027e-05,-0.5000000000000001
40.5,0.06935858846581566,0.00042320549504190294,0.006101702823010673,0.012943666328807741,1.8615388670168207e-05,-0.5
41.0,0.0693587097202066,0.0004453578905357209,0.006421080962034862,0.013621169672408074,2.0615140360503278e-05,-0.5
41.5,0.06935884359621568,0.0004686572854907795,0.0067569939346040385,0.01433374869478476,2.282848351613788e-05,-0.4999999999999999
42.0,0.06935899220113077,0.000493161506365435,0.007110274972498734,0.015083170947464647,2.5278005092270936e-05,-0.5
42.5,0.06935915627813055,0.0005189315948649936,0.007481803740288814,0.015871302480794987,2.7988693604099845e-05,-0.5
43.0,0.06935933820910048,0.0005460310745110268,0.00787249545064695,0.016700084754038315,3.098809231022845e-05,-0.49999999999999983
43.5,0.06935953935797731,0.0005745268567547594,0.008283314192580214,0.01757156290881652,3.43066470065004e-05,-0.5
44.0,0.06935976188446953,0.0006044888090263612,0.008715266497500958,0.018487872120692576,3.797793506123131e-05,-0.5
44.5,0.06936000826299404,0.0006359900927430653,0.009169406242449772,0.01945124800047148,4.203900541953842e-05,-0.5
45.0,0.069360280367024,0.0006691074734401334,0.009646839226997236,0.02046403630327841,4.65307535357663e-05,-0.4999999999999999
45.5,0.06936058182677945,0.0007039208989242686,0.010148716755032922,0.021528679313475737,5.149822588694298e-05,-0.5
46.0,0.06936091426509323,0.0007405145784527571,0.010676251694470966,0.022647749912444566,5.6991175121847074e-05,-0.4999999999999999
46.5,0.06936128306139243,0.0007789756499637379,0.011230698389391933,0.02382390896579932,6.306429315674528e-05,-0.5
47.0,0.06936168972524032,0.0008193963348141715,0.01181338485351227,0.025059973616054824,6.977803084859657e-05,-0.5000000000000001
47.5,0.06936214032827914,0.000861871812246802,0.012425680755635713,0.02635884936950749,7.719877112048785e-05,-0.49999999999999994
48.0,0.06936263805743446,0.0009065024482637392,0.013069030729672167,0.027723600757459884,8.539978210655771e-05,-0.5
48.5,0.06936318777154948,0.000953392570298164,0.013744935908052579,0.029157412162674964,9.446163155823659e-05,-0.5
49.0,0.06936379605137111,0.0010026508481146702,0.014454959289888098,0.03066359920696587,0.00010447292403616108,-0.4999999999999999
49.5,0.06936446618021919,0.0010543914589071543,0.015200743507024023,0.032245646438682204,0.00011553130158316647,-0.4999999999999999
50.0,0.06936520854362159,0.0011087318844457726,0.01598397680515191,0.03390713516775401,0.00012774375725381712,-0.49999999999999994
50.5,0.0693660251423466,0.0011657966543155783,0.016806450303635492,0.0356518649321263,0.00014122838590428473,-0.4999999999999999
51.0,0.06936693078850703,0.0012257125094163096,0.01766998331169339,0.03748369506945457,0.00015611415511776144,-0.5
51.5,0.0693679291086236,0.0012886142964519864,0.01857651385893528,0.03940673676137695,0.00017254343357560727,-0.5
52.0,0.06936903040496485,0.0013546406126348312,0.019528031525403552,0.04142521054451259,0.00019067200762857742,-0.4999999999999999
52.5,0.0693702494298994,0.0014239351154925885,0.020526596447249554,0.043543486627589764,0.00021067058085411897,-0.4999999999999999
53.0,0.06937158114489034,0.0014966504950140156,0.021574403672421607,0.04576622141047602,0.0002327274469102994,-0.4999999999999999
53.5,0.06937306526299704,0.0015729374194268218,0.022673604135318673,0.048097977714069436,0.00025704616224257,-0.5
54.0,0.06937469426336364,0.0016529610012808095,0.023826569887367827,0.050543787419319156,0.00028385271629881173,-0.5000000000000001
54.5,0.06937649254768082,0.0017368860948298202,0.02503565733935165,0.053108649228355134,0.000313392069206716,-0.49999999999999994
55.0,0.06937847518674849,0.0018248859695070361,0.026303345015798146,0.05579782088568083,0.00034593297951005653,-0.4999999999999999
55.5,0.06938065422743189,0.001917140275236515,0.02763220232764123,0.05861675293498115,0.00038176930273785075,-0.5
56.0,0.06938305868611976,0.002013831437009316,0.029024829333622153,0.06157096093375935,0.0004212203589229466,-0.5000000000000001
56.5,0.06938569910729869,0.0021151521026642204,0.030483977676629435,0.06466628199805184,0.0004646364474946209,-0.5
57.0,0.06938861312231157,0.0022212946253592648,0.03201237963127726,0.0679085121575827,0.0005123962248285076,-0.5
57.5,0.06939181240797125,0.002332464177198661,0.03361295945817844,0.07130385470587962,0.0005649155217685736,-0.5
58.0,0.06939533617114889,0.0024488646235922957,0.03528860523930153,0.07485843618997554,0.0006226428298676298,-0.5
58.5,0.06939920525831525,0.0025707111931602936,0.03704237222302019,0.07857873777040116,0.0006860686699543889,-0.5000000000000001
59.0,0.06940345987372717,0.0026982192497363245,0.0388773017173131,0.08247121103564252,0.0007557222944094981,-0.5
59.5,0.06940813013261408,0.0028316130976479502,0.04079656219289803,0.08654257732709107,0.0008321797433794985,-0.5
60.0,0.06941325829208837,0.002971118788611875,0.042803332702082926,0.09079958043308023,0.0009160626452026006,-0.4999999999999999
60.5,0.06941888400298285,0.0031169684863599488,0.04490087288389736,0.09524913509219719,0.001008044192867954,-0.49999999999999983
61.0,0.069425053471938,0.0032693972439455606,0.047092469943391106,0.09989821451938656,0.0011088503626845974,-0.5
61.5,0.06943181624775988,0.0034286436069278178,0.0493814477601029,0.10475386972793423,0.001219263691441886,-0.5
62.0,0.06943922403943643,0.003594949492292069,0.05177116452583628,0.10982322451842949,0.0013401267381806044,-0.5
62.5,0.06944733422198741,0.0037685585914305937,0.05426498559879131,0.11511341789368695,0.0014723443310185145,-0.5000000000000001
63.0,0.06945620772701482,0.003949716378533042,0.05686628319900066,0.12063160341266371,0.0016168870824344725,-0.5
63.5,0.06946591054545141,0.0041386689812637914,0.059578416935251545,0.12638490788182735,0.001774793882255334,-0.5
64.0,0.06947651266292174,0.004335662694875859,0.062404725405708475,0.13238041353738297,0.0019471748764809385,-0.5
64.5,0.0694880893947455,0.0045409427378222825,0.06534850472037379,0.13862511248453196,0.0021352135345943575,-0.49999999999999994
65.0,0.06950072120861689,0.004754752344592475,0.06841299287125913,0.14512587354160297,0.0023401687968014765,-0.5000000000000001
65.5,0.0695144937115024,0.004977331711444466,0.07160135168503541,0.1518894039558342,0.002563376781562061,-0.4999999999999999
66.0,0.06952949792333218,0.005208916771590117,0.07491664584337734,0.15892220489880918,0.0028062519122110125,-0.4999999999999998
66.5,0.06954583057074146,0.005449737872485293,0.07836182022359865,0.16623052339868344,0.0030702874343777973,-0.5
67.0,0.06956359391263467,0.0057000184740415615,0.08193967783206038,0.17382030552987285,0.0033570554016109223,-0.49999999999999983
67.5,0.069582895872829,0.005959973670468806,0.08565285470960228,0.18169714317943716,0.003668205759952118,-0.4999999999999999
68.0,0.06960385011379594,0.0062298086345262075,0.08950379360252399,0.18986621819479754,0.004005464534621608,-0.5000000000000001
68.5,0.0696265759785676,0.006509717003097632,0.09349471680327133,0.19833224477012726,0.004370631035061953,-0.5
69.0,0.06965119837860412,0.006799879188844918,0.09762759790409789,0.20709940952682387,0.004765573936262108,-0.49999999999999994
69.5,0.06967784762607145,0.007100460624954972,0.10190413261700959,0.21617130961326236,0.005192226122212539,-0.5
70.0,0.0697066591981117,0.0074116099542852224,0.10632570889993244,0.22555088933282733,0.005652578186536585,-0.4999999999999999
70.5,0.06973777342319769,0.007733457175450685,0.1108933766571649,0.235240375868866,0.006148670493213924,-0.5000000000000001
71.0,0.0697713350826013,0.008066111759695946,0.11560781730988219,0.2452412147339797,0.006682583711577548,-0.5
71.5,0.06980749292209662,0.008409660754132324,0.12046931356662945,0.25555400564355724,0.007256427755607445,-0.5
72.0,0.06984639907049146,0.008764166888852407,0.1254777197605749,0.26617843959158316,0.007872329078156683,-0.5
72.5,0.06988820836028789,0.009129666707906279,0.13063243316871131,0.27711323800948273,0.008532416297788916,-0.5000000000000001
73.0,0.06993307753404104,0.00950616874820187,0.13593236681990137,0.28835609508326854,0.009238804174630109,-0.49999999999999994
73.5,0.06998116429417271,0.009893651795965843,0.14137592444699698,0.2999036246189658,0.009993576006621499,-0.5
74.0,0.07003262638315864,0.010292063213876322,0.14696097726746607,0.311751310786882,0.010798764419704338,-0.49999999999999994
74.5,0.07008762049725042,0.010701317401159927,0.15268484398867194,0.3238934657064001,0.011656330791922544,-0.5
75.0,0.07014630104998071,0.011121294408833284,0.15854427450007846,0.3363231948519205,0.012568143488378114,-0.5
75.5,0.07020881887086941,0.011551838724603273,0.16453543743343454,0.3490323706640293,0.013535955085705827,-0.5
76.0,0.07027531993358589,0.011992758245424501,0.17065391173968797,0.3620116146814319,0.0145613787960286,-0.49999999999999983
76.5,0.07034594395178859,0.012443823490248931,0.17689468349130796,0.37525029075765537,0.01564586452374501,-0.5
77.0,0.07042082269932731,0.012904767093891788,0.18325214899846745,0.3887365116714719,0.016790675056278254,-0.49999999999999994
77.5,0.07050007878504141,0.01337528351965204,0.1897201215963745,0.40245715352499817,0.017996862269271562,-0.5
78.0,0.07058382394839065,0.013855029128967833,0.19629184640234748,0.41639788704818426,0.01926524448202139,-0.5
78.5,0.0706721577178741,0.014343622531106905,0.2029600198195049,0.43054321897238373,0.020596384822566906,-0.49999999999999994
79.0,0.07076516586285675,0.01484064529160056,0.20971681632686065,0.4448765488607307,0.021990571525137104,-0.5
79.5,0.07086291898195453,0.015345642975408651,0.21655392123088338,0.45938023858468535,0.02344780040023583,-0.5000000000000001
80.0,0.0709654712467638,0.015858126532596238,0.2234625692465814,0.47403569416687874,0.024967759927141585,-0.4999999999999999
80.5,0.0710728593000323,0.016377574033864854,0.23043358878706896,0.4888234597334667,0.026549819420644005,-0.5000000000000001
81.0,0.07118510104785253,0.016903432762509725,0.23745745266480392,0.5037233250676993,0.02819302091302879,-0.4999999999999999
81.5,0.07130219492455321,0.017435121617653246,0.2445243324711367,0.5187144409663639,0.029896074585227504,-0.5000000000000001
82.0,0.07142411912210145,0.017972033841348652,0.25162415808902,0.5337754454853059,0.03165735846700405,-0.49999999999999983
82.5,0.07155083125902834,0.018513540025071763,0.2587466797981569,0.5488845956843433,0.033474922153284965,-0.49999999999999994
83.0,0.07168226792684428,0.01905899138305567,0.2658815343636508,0.5640199078224647,0.03534649515778462,-0.5000000000000001
83.5,0.07181834478810795,0.01960772323550498,0.27301831159372153,0.579159298548067,0.037269499232743204,-0.4999999999999999
84.0,0.07195895689663206,0.02015905867917028,0.28014662174895694,0.5942807278955708,0.03924106483867658,-0.5
84.5,0.07210397891934552,0.020712312392069533,0.2872561639800493,0.6093623444637835,0.04125805187226647,-0.49999999999999994
85.0,0.07225326598309126,0.021266794523692723,0.29433679203746427,0.6243826248071566,0.04331707357345274,-0.5
85.5,0.07240665465967017,0.021821814629036384,0.3013785781376657,0.6393205089165097,0.04541452368014054,-0.5
86.0,0.07256396388291855,0.022376685580250157,0.30837187472772,0.6541555312415382,0.047546606561544316,-0.5
86.5,0.07272499640873614,0.022930727422232056,0.31530737098087347,0.6688679405360345,0.04970936909743507,-0.4999999999999999
87.0,0.07288954031441672,0.023483271115801344,0.3221761450889082,0.683438810786724,0.051898734232174594,-0.49999999999999983
87.5,0.07305737049116565,0.024033662111104144,0.3289697117419573,0.6978501419331656,0.05411053562179325,-0.5
88.0,0.07322825048071739,0.02458126372981995,0.3356800629327166,0.7120849464265528,0.056340552325256296,-0.5
88.5,0.07340193423636715,0.02512546029802959,0.3422997031266395,0.7261273238369663,0.05858454338029276,-0.49999999999999994
89.0,0.0735781679557632,0.025665660003115907,0.3488216778997088,0.7399625216032613,0.060838281486384115,-0.5000000000000001
89.5,0.07375669203447403,0.026201297457525537,0.3552395956868428,0.7535769811684022,0.06309758517187578,-0.5
90.0,0.07393724280603615,0.026731835919653762,0.36154764371970066,0.7669583717886547,0.06535834933963382,-0.5000000000000001
90.5,0.07411955441777485,0.027256769190854176,0.36774059699848444,0.7800956095656528,0.06761657334040089,-0.5000000000000001
91.0,0.07430336067559308,0.02777562317278943,0.373813821074086,0.7929788633482234,0.06986838641300441,-0.5000000000000001
91.5,0.07448839651902156,0.028287957040971833,0.3797632700248574,0.805599550440464,0.07211007062998635,-0.4999999999999999
92.0,0.07467439970383019,0.028793364109874684,0.3855854780764688,0.8179503188247836,0.07433808045172952,-0.5000000000000001
92.5,0.07486111232527369,0.029291472363615505,0.3912775465630702,0.830025019502346,0.07654905922220777,-0.5
93.0,0.07504828191493257,0.029781944622487046,0.3968371275473696,0.8418186717460074,0.07873985290002365,-0.5
93.5,0.07523566275192527,0.030264478458567796,0.402262402583718,0.8533274180500194,0.0809075202662126,-0.5
94.0,0.0754230169688681,0.030738805829453767,0.40755205857306975,0.864548472910664,0.08304934022357345,-0.5000000000000001
94.5,0.07561011521698718,0.031204692407699474,0.41270526196326673,0.8754800680967887,0.0851628166260843,-0.4999999999999999
95.0,0.07579673755738926,0.0316619367459005,0.4177216297987465,0.8861213912369709,0.0872456800008605,-0.4999999999999999
95.5,0.07598267411581751,0.0321103692327046,0.4226011996334846,0.8964725219952205,0.08929588696583014,-0.5
96.0,0.07616772536724316,0.03254985083383604,0.427344399178218,0.9065343676830263,0.09131161775449607,-0.5000000000000001
96.5,0.07635170263074548,0.03298027175788476,0.43195201444799464,0.9163085956900994,0.09329127139284028,-0.5
97.0,0.07653442824235793,0.0334015499720254,0.43642515844312973,0.9257975670466512,0.09523345946105542,-0.4999999999999999
97.5,0.07671573571997332,0.03381362965374651,0.4407652398351824,0.9350042699963175,0.09713699832348291,-0.49999999999999983
98.0,0.07689546969828176,0.034216479554200326,0.4449739326446288,0.9439322556727896,0.09900090036661333,-0.5
98.5,0.07707348592407179,0.03461009135674185,0.4490531463808144,0.9525855747570879,0.10082436413725453,-0.49999999999999983
99.0,0.07724965117663062,0.03499447802404014,0.4530049973174065,0.9609687165435954,0.10260676379727172,-0.49999999999999994
99.5,0.07742384296446327,0.03536967211102049,0.4568317814869355,0.9690865516528299,0.10434763828826354,-0.49999999999999983
100.0,0.07759594930994629,0.03573572413247929,0.460535948722502,0.9769442769655834,0.10604668003286748,-0.49999999999999994
100.5,0.07776586844881345,0.036092700956525184,0.46412007833850516,0.9845473640339659,0.10770372355847008,-0.5
101.0,0.07793350848280184,0.03644068424348358,0.4675868564485996,0.9919015109655169,0.10931873416174165,-0.5
101.5,0.07809878709676633,0.03677976896728099,0.47093905468352465,0.9990125972769075,0.11089179661310586,-0.4999999999999997
102.0,0.07826163095899215,0.03711006192199368,0.47417951130406116,1.0058866438284741,0.11242310447027912,-0.49999999999999994
102.5,0.07842197552682621,0.0374316804132871,0.47731111288420236,1.0125297739683514,0.11391294924137786,-0.4999999999999999
103.0,0.07857976451437125,0.03774475093607867,0.48033677842309686,1.0189481798288158,0.11536171035293963,-0.5
103.5,0.07873494947853915,0.038049407963526356,0.4832594447005712,1.0251480912606579,0.11676984544615221,-0.5
104.0,0.07888748945989102,0.03834579283241633,0.4860820529966616,1.0311357476610545,0.11813788112272465,-0.5
104.5,0.07903735052751275,0.038634052679497384,0.488807537469882,1.0369173733201527,0.11946640434368501,-0.4999999999999999
105.0,0.07918450527311333,0.03891433943809216,0.4914388150039414,1.0424991558827046,0.12075605444623906,-0.5
105.5,0.07932893253024877,0.03918680897784994,0.4939787758130704,1.0478872264189545,0.12200751547688984,-0.5
106.0,0.07947061693444472,0.03945162026846938,0.49643027562014524,1.053087642831935,0.12322150927614671,-0.5000000000000001
106.5,0.07960954852748797,0.039708934624674126,0.4987961288458159,1.0581063754094258,0.12439878907578589,-0.49999999999999994
107.0,0.07974572238555229,0.03995891502326922,0.5010791027771624,1.0629492944538073,0.12554013361998304,-0.5
107.5,0.07987913826867826,0.04020172548789299,0.5032819126399697,1.067622159828774,0.126646341795273,-0.49999999999999994
108.0,0.08000980028162041,0.04043753053433925,0.5054072175159325,1.072130612298421,0.12771822775859853,-0.4999999999999999
108.5,0.0801377165457624,0.04066649467229791,0.5074576170270017,1.0764801664936767,0.1287566165393615,-0.4999999999999998
109.0,0.08026289888521423,0.040888781960554614,0.5094356487052701,1.0806762053329935,0.12976234008587967,-0.49999999999999994
109.5,0.08038536252898504,0.04110455561243151,0.5113437859735992,1.0847239757386038,0.130736233726907,-0.49999999999999994
110.0,0.08050512582940646,0.04131397764782049,0.5131844366701127,1.088628585506505,0.13167913302021045,-0.5
110.5,0.08062220999608083,0.04151720858799213,0.5149599420557975,1.092395001201258,0.13259187096105515,-0.49999999999999994
