sample_id,lambda_pattern,G_exact_minus3,G_eff,unstable
219,0.0609977455405156,3.0864968868271863,3.1962607698552046,True
220,0.1364465695163498,1.8031975105788822,1.9843124701216657,True
221,-0.0864687214990098,0.18770570588331226,1.941653027168674,False
222,-0.0116656417294944,6.080831136834143e-11,9.715862234461764e-11,False
225,0.1407831226118205,3.6471021199226348,6.837082228826451,True
226,0.0845136683556023,1.5068711062344993,5.878609845433533,True
227,-0.0620240374055,0.0004168118219597828,0.012235020595234911,False
228,-0.0283196687568594,0.7062098939208566,1.1044001587598857,False
229,-0.0247040067651573,5.923081176332165e-08,5.4859978049625664e-08,False
231,-0.0259154251514167,0.0011389463576829144,0.04125945290390209,False
232,-0.142694870608816,0.00015276438818861746,0.003981813206575078,False
233,-0.0138262160788809,0.0186949227974557,0.40391869697793376,False
234,-0.0145974651461997,0.004404874930004462,0.26665404636146317,False
235,-0.2273068186430373,3.384563260993613e-11,5.903095613829235e-10,False
236,0.1153087836152983,12.109366789973347,12.272264421461005,True
238,-0.0460703724114429,0.3373066118765044,2.037318832856948,False
239,-0.0538082428174258,0.00012841426108396077,0.0003517908588519378,False
240,-0.0114939404878708,0.029202426971059032,0.18458984384325897,False
241,-0.11235215240897,2.1717822520916315e-12,2.172361240249916e-12,False
242,-0.1278560956820273,0.00011666725585522514,0.00015961894728380862,False
243,-0.0562024959055709,0.13410361615398156,0.5462055234885151,False
244,-0.0988688286990291,5.40530513368638e-08,3.582583317423555e-08,False
245,-0.0158981498646978,3.817444869971246e-05,0.00014171912568710922,False
246,-0.0524709962567654,6.972448521966172e-08,3.090477653781858e-08,False
247,-0.0998518013975328,0.003134134086246557,0.14114260256267416,False
248,0.0495333256023448,4.072769868342165,4.107188214285708,True
250,1.2351951049012524,7.190165401335427,7.544542221318098,True
251,-0.0332246293599606,2.0332709008934858e-11,2.748751578251985e-09,False
252,0.1545721407435884,2.2959477408899174,2.42428172846374,True
253,0.0334444294150823,1.604252548701367,1.7889992681775992,True
254,-0.0423337365636398,0.002012337956799015,0.004837759015029755,False
255,0.479884481089312,20.232068232773983,12.415962615225903,True
256,-0.0125543476524068,0.07648485781010811,4.367258143201686,False
257,-0.0161973895437438,0.14015398423295616,9.86720891503018,False
258,-0.0655348237400438,0.02854435771304515,0.03872250909976387,False
259,-0.0873588675756631,0.00010813305951600108,0.00024223838555794796,False
260,-0.380351184981873,5.886564048236958e-09,2.2567740689565667e-07,False
261,0.0710705383391652,1.8841188888599119,7.8325597546595445,True
262,0.1714638318237974,2.635645928064386,14.791415403079355,True
263,-0.1864593444215879,1.3002215827940135e-08,4.389228560503712e-07,False
264,-0.0512777977997844,5.013033570355228e-07,1.2777843777661092e-06,False
266,-0.0327226714378488,0.004227617973853668,0.06068028906342887,False
267,-0.0183629082673734,0.03200808538683448,2.096426389663249,False
268,0.2289719000383343,1.887999755700855,2.038214119611964,True
269,-0.0418143036177941,0.32087999876028117,3.235288339820288,False
270,-0.0537527138332762,2.0058528744128896e-12,4.372383935604583e-12,False
271,0.2098312556841715,3.9830612666599436,6.625927876990017,True
272,0.6389794593546531,11.580616349682206,11.898371469629694,True
273,-0.1666775149251508,0.017836750307444454,0.039349376456306595,False
274,-0.0939760405948564,0.0073796044562871345,0.006998245584595164,False
275,0.2573293651418702,3.1467954253095294,3.217200225555097,True
276,0.0822043794102614,1.832896720871121,1.691789555108405,True
277,-0.0235461864768051,3.634734967024693e-05,5.665994159175428e-05,False
278,-0.0760871593641157,0.17914537096586833,2.2147151108572705,False
279,-0.0823679712592744,1.4563615811293815e-06,2.1739916075842507e-06,False
280,0.0568683495779823,4.249597312961698,5.116064521199758,True
282,0.0536962967731734,2.2790110069783442,3.821061381393195,True
284,-0.0708715794465082,0.013763366604571765,0.0071735694817227896,False
285,0.3626252112901921,12.678339205182798,12.514406404760216,True
286,0.2023312070553158,4.05353979383018,4.678111058004958,True
287,-0.0223301825399923,1.2695584498092404e-11,9.245103024582451e-12,False
291,-0.0166122525101517,4.212183950785535e-06,1.9499409244724413e-05,False
292,-0.0025810952068983,0.7743821903984053,1.0455182735185795,False
293,-0.1694570384302141,1.3612695075117546e-07,1.3339351914791984e-07,False
294,-0.2958429303739749,0.05866653786169039,0.02259938980097609,False
295,0.0425692606179435,2.3629998846594207,2.272073694027945,True
296,0.4082005706324647,3.013677627615863,3.140870449980639,True
297,0.0288546646356691,2.2049992012932584,4.946441281199186,True
298,0.2955040779724623,5.701196548974024,5.677853161716444,True
299,-0.0176765214212401,1.0541566067897187e-13,1.3858724938634464e-13,False
300,-0.0547650753537556,3.8496882359435746e-05,0.0032971064090549134,False
301,-0.0434107394439483,1.79772791844139e-08,7.285540007216093e-08,False
302,-0.0164119556305974,0.0004331829296591109,0.0005500538738043465,False
305,-0.0520772520416584,0.00020830641960331006,0.00024752054998984744,False
307,-0.0543480946420592,3.948105783636434e-05,0.0005314362355790248,False
308,-0.0169678276192571,1.7960739206489519e-06,1.7262557673207818e-06,False
311,0.0458680264830205,4.932222388482208,4.489424484396833,True
313,-0.0296859059722771,4.0796688006655163e-16,1.638155900847379e-14,False
314,-0.0414803627103541,4.266394235999359e-10,5.341622424673282e-10,False
315,0.5215856296325252,4.032288952064965,4.059199896840018,True
316,0.1713156237225576,2.6277564841307712,3.497995180835772,True
317,0.3812120439766337,4.609108000136074,5.26761898587048,True
318,-0.0198678173615786,9.593285163449827e-13,1.9448213868791567e-12,False
319,-0.0194707732388224,2.9483479317239716e-20,5.659271696160631e-19,False
